Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Egypt, Arab Rep.",EGY,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.34706048,49.33245653,49.31820052,49.30606792,49.29846442,49.29675713,49.30111614,49.31049095,49.32354219,49.33852708,49.35422785,49.37096835,49.38899448,49.40717018,49.42415095,49.43938024,49.45134362,49.46106279,49.47323451,49.49359848,49.52528427,49.56892517,49.62098116,49.67515612,49.72352584,49.76082152,49.78676632,49.80311866,49.80994108,49.80770739,49.79737064,49.77802011,49.75101416,49.72209003,49.69829542,49.68403521,49.68121748,49.68728871,49.69662077,49.70173547,49.69778696,49.68360148,49.6616592,49.63533468,49.60921987,49.58639079,49.56762518,49.55184398,49.5379332,49.52428988,49.50995096,49.49484072,49.47978813,49.46582258,49.45418685,49.44565567,49.44034656,
Euro area,EMU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.0182977,51.97455685,51.92528885,51.87331532,51.82244643,51.77646777,51.73625775,51.69997221,51.66792214,51.63927558,51.6105753,51.58271099,51.55736132,51.53383137,51.51263204,51.49368208,51.47746095,51.46438411,51.45380261,51.44499847,51.43764085,51.43141714,51.42565925,51.41905655,51.41003153,51.39792505,51.38214405,51.3630096,51.34291886,51.32485728,51.31012733,51.29963407,51.29208317,51.28608629,51.27932318,51.2701319,51.25826754,51.24409017,51.22744233,51.20865242,51.18775418,51.16425235,51.13888576,51.11373677,51.09113061,51.07244449,51.05813565,51.04777554,51.04086786,51.03635285,51.03285566,51.0310533,51.03074015,51.03037016,51.02621749,51.01583501,50.99885302,
Eritrea,ERI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.30744516,50.29009503,50.27353452,50.25698317,50.24105662,50.22511681,50.20908446,50.19346507,50.1786133,50.16586948,50.15572215,50.14847987,50.143152,50.13922545,50.13477169,50.12914495,50.12227483,50.1143378,50.10568021,50.09680882,50.08876363,50.08125001,50.0743015,50.06723342,50.05857627,50.04825391,50.03515903,50.02104743,50.00771695,49.99804674,49.99367233,49.99518753,50.00173156,50.01032574,50.01866828,50.02321884,50.02342458,50.0200705,50.01439109,50.0083882,50.003419,49.99994281,49.99705365,49.99438243,49.99130519,49.9868985,49.98143434,49.97510435,49.96801054,49.96032783,49.95254893,49.94461075,49.93652672,49.9282949,49.91972268,49.91116129,49.90232394,
Spain,ESP,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.43033777,51.39761191,51.36934377,51.34482581,51.32293336,51.30267518,51.28420353,51.26717089,51.24973042,51.22955637,51.20527998,51.17646222,51.14407219,51.10983726,51.07619435,51.044929,51.01646272,50.99074406,50.96832984,50.94981836,50.93557531,50.92550644,50.91953588,50.91804934,50.921434,50.92975755,50.94297657,50.96023655,50.97962781,50.99864649,51.01525577,51.02864359,51.03850986,51.04391981,51.04406691,51.03832246,51.02676306,51.00934653,50.98536363,50.9541076,50.91573614,50.87162615,50.82387104,50.77433542,50.72501598,50.67796127,50.63124692,50.58660035,50.55297848,50.54158735,50.55894675,50.60963476,50.68880248,50.78170482,50.86682109,50.92811032,50.95929826,
Estonia,EST,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,55.85353627,55.68620663,55.50553658,55.31833854,55.13391457,54.95828445,54.79170626,54.63456861,54.48981153,54.36197859,54.25310578,54.16522852,54.09537428,54.0394145,53.99034504,53.94229883,53.89415925,53.84609524,53.7986543,53.75247538,53.70870876,53.66873894,53.63206191,53.59429979,53.54958205,53.49503384,53.42564478,53.34526813,53.27295312,53.23179797,53.23665399,53.29817894,53.40973127,53.54451672,53.65886802,53.71793673,53.70332099,53.62618014,53.51662104,53.41690744,53.35902584,53.35131084,53.38404428,53.44018705,53.49534934,53.52886069,53.53759864,53.52646898,53.4994469,53.4659002,53.43032784,53.3942316,53.3555735,53.31394724,53.27226223,53.22930367,53.18689993,
Ethiopia,ETH,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.29276858,50.28736688,50.282397,50.27765709,50.27298219,50.26816176,50.26335756,50.25861827,50.25360456,50.24802598,50.24173432,50.23460591,50.22698691,50.21990575,50.21459603,50.21168628,50.21105601,50.21213845,50.21451605,50.21764239,50.22083148,50.22461061,50.22854928,50.23029763,50.2271577,50.21779473,50.2015896,50.18040713,50.1583101,50.14026049,50.12925348,50.12579716,50.12805006,50.13352989,50.13913932,50.14287587,50.14453012,50.14473621,50.14360336,50.14137442,50.13827875,50.13423124,50.12927182,50.1238608,50.11855841,50.11371995,50.10946194,50.10565256,50.10210809,50.09856321,50.09484431,50.09096164,50.08701576,50.08310031,50.07930786,50.07572765,50.07238446,
European Union,EUU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.80082408,51.76085591,51.71740836,51.67299084,51.63079305,51.59387934,51.5630029,51.53653349,51.51412701,51.49392886,51.47257182,51.4506797,51.42982716,51.40984985,51.39179483,51.37623588,51.36364027,51.35409398,51.34720051,51.34226138,51.33874187,51.3365209,51.33523281,51.3337393,51.33069633,51.32547746,51.31754766,51.30714903,51.29611318,51.28678671,51.28031818,51.27742159,51.27702026,51.27771076,51.277635,51.27560218,51.27124005,51.26510048,51.25651619,51.2457511,51.23213111,51.21600888,51.19741566,51.17793241,51.15941848,51.14303408,51.12914863,51.11739989,51.1077195,51.09976156,51.09241714,51.08644505,51.08152176,51.07661296,51.06907806,51.0572236,51.04083018,
Fragile and conflict affected situations,FCS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.41575888,50.41854202,50.41939604,50.41867856,50.41684261,50.41414934,50.41068058,50.40641552,50.40143539,50.3958203,50.38951449,50.3830301,50.37625062,50.3679444,50.3565754,50.34146867,50.32252354,50.30093181,50.27904627,50.25956769,50.24422647,50.23273307,50.22431089,50.21932255,50.21803693,50.22025048,50.22683485,50.23667213,50.24539402,50.24759279,50.23377572,50.21530521,50.18857891,50.15928098,50.13449642,50.1184125,50.11254115,50.11437167,50.11920247,50.12059652,50.11476941,50.10030634,50.07985114,50.05843596,50.04245285,50.03569559,50.03927506,50.05051029,50.06480779,50.0762616,50.08115567,50.07863652,50.07058743,50.05945212,50.04853286,50.0400301,50.03429908,
Finland,FIN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.83490345,51.80138248,51.77131964,51.7455395,51.72520191,51.7111135,51.70328621,51.70162967,51.70313762,51.70408471,51.70171918,51.69490628,51.68445644,51.67254489,51.662218,51.65567363,51.65337679,51.65430113,51.65617403,51.65596003,51.65203466,51.64336116,51.63067915,51.61482391,51.59734765,51.57926136,51.56084507,51.54167664,51.52102448,51.49745294,51.47057175,51.43977029,51.40616477,51.37117487,51.33742979,51.30650211,51.27872697,51.25367352,51.23038529,51.2073117,51.18348219,51.15857552,51.13302781,51.10691079,51.08072261,51.05459606,51.02856166,51.00235598,50.97617455,50.94997025,50.92364881,50.89755682,50.87147962,50.84490962,50.81685568,50.78701663,50.75508833,
Fiji,FJI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.49544834,48.52842571,48.63107607,48.76754913,48.89588925,48.99090282,49.0440471,49.07093521,49.08505602,49.10578166,49.14335993,49.1998608,49.26991297,49.33930325,49.39766708,49.43226064,49.44265632,49.43344126,49.41190951,49.38893716,49.37332746,49.36470458,49.36186388,49.35985071,49.35426896,49.34090995,49.31925121,49.29190089,49.26063537,49.23174162,49.20830548,49.19166456,49.18049521,49.17479116,49.17483603,49.17858386,49.18895216,49.20326413,49.21667462,49.22020692,49.21008644,49.18351306,49.14299235,49.09530189,49.04846278,49.00988533,48.98000128,48.95874136,48.94750822,48.94825985,48.95982808,48.98401198,49.01928239,49.06270781,49.1083252,49.15305153,49.19567496,
France,FRA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.36088648,51.30624429,51.24901157,51.19107114,51.1348116,51.08172838,51.03232981,50.98606754,50.94205055,50.89917965,50.85702054,50.81542068,50.77547018,50.73951801,50.71050145,50.69028284,50.67917935,50.67632853,50.68085127,50.69136182,50.70657983,50.72648759,50.75061394,50.77665878,50.80175681,50.82394723,50.84181791,50.8558122,50.8679451,50.88122518,50.89759654,50.91784248,50.94064346,50.96322579,50.98177707,50.99369199,50.99809261,50.99612267,50.9896473,50.98145116,50.97356901,50.96639191,50.9594791,50.95307525,50.94730857,50.94216263,50.93793872,50.9346007,50.93126836,50.9267809,50.92034028,50.9117657,50.90135148,50.88936921,50.87623129,50.8623451,50.84778686,
Faroe Islands,FRO,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.49110832,48.48445286,48.47966914,48.4837944,48.4748247,48.46866506,48.47405713,48.47139864,48.47862194,48.46848045,48.4373474,48.39862809,48.33935308,48.28549412,48.27702108,48.30868147,48.4041314,48.53879897,48.68656366,48.81291548,48.88514301,48.91141589,48.89950805,48.85833994,48.82687202,48.80895414,48.806167,48.81362334,48.82801039,48.84420402,48.85031817,48.84403595,48.82849479,48.82282196,48.83786714,48.88062477,48.96892942,49.08119067,49.20774241,49.31085017,49.38003835,49.39299211,49.36435529,49.31047719,49.2423034,49.18122322,49.12471612,49.08359027,49.03852596,48.99005444,48.94662176,48.90886247,48.87439614,48.84039383,48.81038212,48.78623345,48.76400854,
Gabon,GAB,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.19274656,51.22043137,51.25851301,51.31579967,51.39531376,51.49950236,51.63161979,51.7817,51.92739637,52.03880237,52.10010269,52.10469199,52.06338074,51.99158539,51.91064495,51.83758342,51.77479982,51.71793006,51.66510251,51.61271281,51.55870498,51.50190078,51.44636209,51.39140721,51.33588589,51.28193081,51.22656307,51.17207056,51.11858548,51.06775853,51.021094,50.97825342,50.93856222,50.89699206,50.8491851,50.79317875,50.72478339,50.64700867,50.56291634,50.47852468,50.3969582,50.32259496,50.25138828,50.16944558,50.06091455,49.91718491,49.73838006,49.53518356,49.32631783,49.13433554,48.97424908,48.84691261,48.7490729,48.67898219,48.63484204,48.61292585,48.61361348,
United Kingdom,GBR,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.70979751,51.66473495,51.61806087,51.57357158,51.53598327,51.50824779,51.49227018,51.48638863,51.48561292,51.4829762,51.47367577,51.45600028,51.43197488,51.40514892,51.38077742,51.3626375,51.35153889,51.34616827,51.34563512,51.34840184,51.35314954,51.35985366,51.36855336,51.37805252,51.3868767,51.39393828,51.39842446,51.4003882,51.400634,51.40039129,51.40044645,51.40088259,51.4009053,51.39947946,51.39519154,51.38692966,51.37480697,51.35887947,51.33809528,51.3111956,51.277516,51.23646602,51.18906059,51.13836348,51.08866584,51.04310232,51.00312157,50.96804817,50.93644871,50.90589418,50.87459026,50.84214646,50.80918725,50.77627068,50.74434423,50.71410364,50.68568046,
Georgia,GEO,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,53.4114826,53.35911491,53.3068931,53.25423144,53.20089549,53.14699392,53.09187877,53.03702917,52.9873037,52.9488546,52.92543136,52.91720767,52.92185393,52.93627995,52.95601991,52.97713958,52.9997745,53.02256313,53.04010634,53.0453112,53.03357199,53.00393112,52.95850134,52.90055543,52.834888,52.76601624,52.69394852,52.62032001,52.55209431,52.49694298,52.45944181,52.44197721,52.4429478,52.45748938,52.47797629,52.49826347,52.51524396,52.53007472,52.54539516,52.56604934,52.59489887,52.63389389,52.67983401,52.72376468,52.75329614,52.75958142,52.73824843,52.69275349,52.63010326,52.56230104,52.4980315,52.43987955,52.38616091,52.33922537,52.30102341,52.27303843,52.25752675,
Ghana,GHA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.18757991,49.16958249,49.15418359,49.14033614,49.12731202,49.11432991,49.10086129,49.08750196,49.07634997,49.07013478,49.07041161,49.07758613,49.09011025,49.10558233,49.12094436,49.13435076,49.1453359,49.15448514,49.16231461,49.16939308,49.17604755,49.18333978,49.19107697,49.19699016,49.19875963,49.19538659,49.18531322,49.17100307,49.16021965,49.16263491,49.1836557,49.22687334,49.28750939,49.35282349,49.40686789,49.44077934,49.45087773,49.44479834,49.43816132,49.45089504,49.49519649,49.57104201,49.67036593,49.78640403,49.91011377,50.03385711,50.15867965,50.28193124,50.38943911,50.46470178,50.4985478,50.48790321,50.44068235,50.3722655,50.30246002,50.24464866,50.20193942,
Gibraltar,GIB,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.52639965,50.55448317,50.57878411,50.59977154,50.61747408,50.63252392,50.64484172,50.65485534,50.66324871,50.67119373,50.67938521,50.68828721,50.69758763,50.70648637,50.71324771,50.71718196,50.71790002,50.71562205,50.71084784,50.70466618,50.6976871,50.68992353,50.68092379,50.67090711,50.65932748,50.64604667,50.63118008,50.61457943,50.5955302,50.57339245,50.54815394,50.52074493,50.49214842,50.46280759,50.43208157,50.39948297,50.36464524,50.3275971,50.28804091,50.24662095,50.20405161,50.16011364,50.1156025,50.07381972,50.03868191,50.01257264,49.996711,49.98922918,49.986167,49.98215796,49.97373584,49.96009124,49.94264929,49.92327043,49.90420576,49.88748326,49.87311143,
"Gambia, The",GMB,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.80858651,50.69490527,50.56398035,50.40481147,50.20846376,49.97542801,49.7016037,49.40181246,49.12373472,48.92107461,48.82960267,48.85316864,48.97067222,49.15169467,49.36135448,49.57318758,49.78533252,49.9954695,50.18236252,50.32674824,50.41133606,50.43835034,50.41499153,50.35165922,50.25923142,50.14998115,50.02511117,49.89218081,49.7729087,49.68966093,49.65418248,49.66613796,49.71726269,49.79555892,49.88397371,49.96989364,50.05343254,50.13415519,50.20939928,50.27283366,50.32333377,50.35856329,50.38002793,50.39311526,50.40308713,50.41423888,50.4271905,50.44074259,50.45449452,50.46607102,50.47528377,50.48217187,50.48725891,50.49127885,50.49443361,50.49722287,50.49975301,
Guinea-Bissau,GNB,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.64770517,50.65638986,50.66470892,50.67272182,50.6794645,50.68537444,50.69264664,50.7020399,50.70884429,50.70782546,50.69673415,50.66932321,50.63237194,50.60592558,50.61610068,50.67921082,50.80290965,50.97832111,51.17279794,51.34209175,51.4532557,51.49342789,51.47590597,51.42294485,51.36257681,51.31481234,51.28207632,51.25909268,51.24256017,51.22632949,51.2080578,51.1882517,51.16988034,51.15137608,51.13441243,51.11786696,51.10080393,51.08406712,51.07052881,51.06557612,51.07229096,51.09146982,51.12047232,51.1498233,51.16814332,51.1683468,51.14822311,51.11244664,51.06699936,51.02105237,50.98044887,50.94652402,50.91707668,50.89156099,50.8670758,50.84330776,50.81984819,
Equatorial Guinea,GNQ,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.01130373,50.98629841,50.94884284,50.89707377,50.83182294,50.75831588,50.67081347,50.57506517,50.48629707,50.41895793,50.37502488,50.36033468,50.36963112,50.399257,50.43387893,50.46526401,50.48851669,50.50550912,50.51108266,50.51238465,50.51209243,50.50008332,50.48086683,50.46346497,50.45697621,50.46671422,50.49093394,50.52271685,50.53997828,50.51902864,50.44312679,50.31205461,50.13369248,49.92169787,49.69197956,49.45373158,49.21126556,48.96425096,48.71486277,48.46796941,48.2256077,47.9907466,47.76137992,47.53042697,47.28618535,47.02631756,46.75131562,46.47203589,46.19600076,45.93559429,45.69678121,45.48021945,45.28510261,45.11219501,44.96224172,44.8345216,44.72830425,
Greece,GRC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.98145056,50.96404498,50.96341965,50.97182212,50.97773994,50.9733319,50.95600371,50.92849986,50.89468327,50.86034222,50.82938367,50.80336277,50.78048325,50.75803055,50.73219347,50.7006723,50.66323454,50.62181665,50.57947513,50.53986317,50.50537122,50.47595884,50.45084916,50.43077212,50.41642991,50.40805595,50.40670976,50.41145045,50.41777013,50.41962641,50.41322024,50.3973355,50.37423651,50.34733684,50.3214514,50.30019811,50.28374024,50.27173762,50.26634578,50.27000244,50.28423204,50.30958771,50.3449915,50.38812006,50.43566047,50.48458579,50.53455097,50.58495808,50.63258972,50.67399626,50.7068279,50.72967211,50.74317648,50.75030253,50.75543277,50.76180247,50.77027625,
Grenada,GRD,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,53.60330284,53.49734261,53.37386807,53.25606059,53.14297256,53.04504123,52.96095273,52.88747078,52.82386424,52.76231716,52.69032415,52.61414313,52.53252145,52.44304893,52.35053516,52.25131683,52.1496615,52.04013749,51.91925543,51.79978773,51.69097324,51.59310208,51.50766454,51.43631154,51.35261431,51.25967149,51.14683709,51.01784115,50.8810393,50.7556051,50.65427355,50.58834507,50.54989146,50.53962506,50.53317774,50.54014424,50.54768425,50.56067558,50.57153574,50.57276366,50.55696601,50.52431074,50.47894221,50.41809124,50.35362884,50.28945528,50.23873398,50.18341539,50.13373872,50.08581428,50.04012381,49.99524118,49.95260035,49.90935358,49.87072086,49.84039615,49.8057194,
Greenland,GRL,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.36957802,49.36547135,49.36315185,49.36212724,49.36221775,49.36296054,49.3646631,49.36778865,49.37295848,49.3809824,49.39236479,49.40687421,49.42468881,49.44706618,49.47533838,49.51035349,49.55242377,49.60056262,49.65243992,49.70498768,49.75636566,49.80580544,49.85440542,49.90302605,49.95339365,50.00656549,50.062303,50.12008767,50.18041699,50.24373336,50.31009886,50.37884072,50.44893409,50.51940903,50.58944862,50.65788627,50.72492109,50.78937698,50.84781949,50.89636547,50.93242972,50.95560641,50.96733895,50.96987883,50.96606013,50.95828292,50.94701714,50.9325317,50.91600153,50.89867398,50.8815468,50.86507922,50.84943367,50.83469018,50.82068321,50.80734106,50.79473408,
Guam,GUM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,41.49371375,41.99515169,42.31161554,42.50866193,42.67526387,42.86497033,43.0982496,43.36708667,43.65182267,43.95538762,44.27421759,44.59751076,44.93149121,45.28107848,45.65322069,46.0562822,46.49297547,46.9444074,47.3637194,47.6791343,47.85948874,47.89072331,47.80947833,47.64054828,47.43710126,47.23785342,47.03928607,46.84678034,46.69297528,46.62223094,46.65312692,46.79265909,47.02581698,47.30890547,47.61214515,47.88779808,48.13759194,48.36829604,48.56837017,48.73761814,48.8633364,48.94657758,48.99029102,49.00298629,49.01198021,49.02465816,49.04787418,49.0762132,49.1121842,49.14812512,49.18244595,49.2128006,49.24392546,49.27046441,49.2983121,49.3232302,49.3462006,
Guyana,GUY,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.90425191,49.83674827,49.76611698,49.70381316,49.66221672,49.64586226,49.66035533,49.69779289,49.74553447,49.78634352,49.80650561,49.80565628,49.78661928,49.7567505,49.7251459,49.69973735,49.68154133,49.6713115,49.66551015,49.6629338,49.66218165,49.65985872,49.65868756,49.67128954,49.71627299,49.80407274,49.94211608,50.1225728,50.32441713,50.51256605,50.66204228,50.76140495,50.81676654,50.83074644,50.8122314,50.77052613,50.70439173,50.61360221,50.50630189,50.39336613,50.28348712,50.17899135,50.08072989,49.99607635,49.93381272,49.89766201,49.89300932,49.91736465,49.95363844,49.97847657,49.97542056,49.93919329,49.87544682,49.79335872,49.71037085,49.63657136,49.57299994,
High income,HIC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.10089633,51.07842012,51.05478247,51.03151197,51.01067475,50.99417845,50.98261711,50.97463671,50.96945909,50.96417126,50.95641759,50.94626282,50.93568313,50.9242878,50.91237877,50.90145065,50.89192059,50.88322701,50.87520489,50.86656877,50.85776873,50.84803421,50.8375852,50.82692714,50.81641177,50.80640859,50.79698375,50.78777303,50.77881115,50.76995441,50.76107827,50.75184825,50.75727544,50.74696428,50.7376099,50.71604043,50.7098974,50.70479882,50.69885326,50.68998785,50.67605672,50.65745909,50.63480695,50.60809352,50.57761713,50.54376839,50.50623689,50.46613656,50.42558419,50.38759047,50.35425717,50.32596049,50.30394874,50.28554494,50.26742825,50.24730924,50.22468814,
"Hong Kong SAR, China",HKG,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.60556768,48.57229601,48.53021847,48.49436089,48.48365359,48.50960789,48.56849567,48.65114907,48.75557864,48.87823746,49.01313029,49.1742144,49.35181478,49.49164793,49.52443791,49.41251236,49.14033367,48.75259903,48.34155334,48.01411141,47.83259702,47.80966643,47.91286537,48.10016138,48.31215042,48.50588727,48.67447234,48.8300707,48.97277673,49.10730751,49.23797821,49.36178732,49.47840846,49.59689833,49.72861671,49.88045797,50.05269296,50.24088051,50.44086703,50.64840893,50.86207013,51.08272305,51.31159303,51.54676551,51.78448655,52.02006984,52.25161063,52.47762087,52.69361831,52.89547402,53.08064374,53.24693705,53.39501765,53.52928636,53.6559513,53.77887783,53.89915012,
Honduras,HND,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.8358951,49.8644344,49.89321077,49.92236256,49.9528298,49.98480397,50.0180346,50.05164068,50.08513211,50.11762948,50.14804955,50.17683238,50.20341007,50.22755228,50.24886794,50.26683462,50.28125346,50.29275208,50.30179772,50.30902758,50.31467042,50.31930359,50.32264433,50.32536239,50.32738587,50.32906723,50.33039633,50.33161911,50.3320748,50.33211601,50.33146128,50.32991519,50.32780147,50.3248122,50.32094782,50.31622605,50.31076944,50.30445154,50.29726942,50.2889787,50.27961689,50.26920406,50.2578913,50.24631683,50.23471181,50.22362727,50.21297772,50.2028161,50.19325107,50.18453588,50.17641714,50.16926699,50.1628977,50.15718224,50.15212484,50.14751435,50.14337423,
Heavily indebted poor countries (HIPC),HPC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.48565,50.47935743,50.47247922,50.4650797,50.45725688,50.44906214,50.44053268,50.43167911,50.42251256,50.41311702,50.40346136,50.3938304,50.38421836,50.37422782,50.36330682,50.3512299,50.33795172,50.32400885,50.31052692,50.29887987,50.28995397,50.28364864,50.27956103,50.27774528,50.27818286,50.28065161,50.28526469,50.29145682,50.29755723,50.30156841,50.30231561,50.29944454,50.29369298,50.28612313,50.27815472,50.27071188,50.26406366,50.25794157,50.25201509,50.24586162,50.23926184,50.23185609,50.22397978,50.21683009,50.21183805,50.20971175,50.21090887,50.21443161,50.21785426,50.21816315,50.21361477,50.20379242,50.18992663,50.17401176,50.15857246,50.14526755,50.13442217,
Croatia,HRV,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.97783544,51.93218427,51.87868994,51.82214127,51.76935494,51.72522126,51.69135056,51.66609279,51.64690808,51.62949708,51.61140448,51.59166175,51.57149195,51.55283033,51.53867012,51.53077072,51.52921548,51.53301458,51.54107939,51.55154276,51.56312695,51.57647467,51.59105714,51.60344953,51.60939042,51.60606464,51.59195298,51.56940032,51.54407903,51.52408783,51.51520925,51.51879234,51.53296121,51.55722064,51.58968997,51.62856635,51.67452297,51.72726561,51.78043455,51.82623268,51.85838174,51.8737401,51.87396038,51.86385848,51.85121231,51.84162746,51.83657164,51.83447047,51.83441583,51.83485488,51.83400487,51.83258272,51.83087453,51.82815933,51.82386052,51.81715641,51.80789634,
Haiti,HTI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.92184445,50.89722977,50.87415095,50.853028,50.83392749,50.81728861,50.80257323,50.78977032,50.78035232,50.77614422,50.77761241,50.78513966,50.79758149,50.8122825,50.8253758,50.83473774,50.8395937,50.84045161,50.83813437,50.83378112,50.82806908,50.82148512,50.81355769,50.80428915,50.79346765,50.78092816,50.7667815,50.75139835,50.73568781,50.72099361,50.70802018,50.69711757,50.68796053,50.67991714,50.67216476,50.66423626,50.65595555,50.64763777,50.63929409,50.63121668,50.62354402,50.61616479,50.60900463,50.60224119,50.59589827,50.59005282,50.58494374,50.58053922,50.57632018,50.57165571,50.5662922,50.56001629,50.55313733,50.54699209,50.543123,50.54250877,50.54561774,
Hungary,HUN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.78266888,51.77541519,51.74824911,51.70820089,51.66581961,51.62904695,51.5991574,51.5741266,51.55454654,51.54020761,51.53095239,51.52817619,51.53188173,51.53912481,51.54561885,51.54881011,51.54682338,51.54140133,51.53732602,51.54118093,51.55740734,51.5880482,51.63105249,51.68200373,51.73394989,51.78177219,51.82335285,51.86017675,51.89494983,51.93195159,51.97419068,52.02205574,52.07391956,52.12756233,52.18000027,52.22931358,52.27464478,52.31648088,52.35511155,52.39122931,52.42512637,52.45671723,52.48556803,52.51084184,52.53160527,52.54721424,52.55757622,52.56279428,52.56320459,52.55934495,52.55161994,52.54026567,52.52542027,52.50800167,52.48917442,52.46967322,52.4499558,
IBRD only,IBD,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.60867383,49.60793387,49.59980668,49.58633761,49.57434877,49.56336773,49.550779,49.54023278,49.53010234,49.51946516,49.50824268,49.49665034,49.48572294,49.47518464,49.46544432,49.4569049,49.44947179,49.44269602,49.43664498,49.43187882,49.42898942,49.42790527,49.42757333,49.42763715,49.42723703,49.42468022,49.41940172,49.41203272,49.40383407,49.39648124,49.39025032,49.38570197,49.38278948,49.3810198,49.37947513,49.37831729,49.37735268,49.37694896,49.37628303,49.37450937,49.37058415,49.36476892,49.35727956,49.34898182,49.34051376,49.33230928,49.32459147,49.31744713,49.31115137,49.30615685,49.30216536,49.29951909,49.29837659,49.29839086,49.29911964,49.3005793,49.30251386,
IDA & IBRD total,IBT,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.62767357,49.62975869,49.62555501,49.61670272,49.60890626,49.60171068,49.59291083,49.58562659,49.57853874,49.57094483,49.56282389,49.55439108,49.54651459,49.53888848,49.53177755,49.5254769,49.51991807,49.51476562,49.51004434,49.5062091,49.50377513,49.50261125,49.50186434,49.50151249,49.50114501,49.49951059,49.49626597,49.49179604,49.48675003,49.481991,49.47745423,49.47341105,49.47006704,49.46742856,49.46535886,49.46438492,49.46453351,49.46587553,49.46736995,49.46778989,49.46602546,49.46205827,49.4562966,49.4500082,49.44448733,49.44054323,49.43856548,49.43825167,49.43898905,49.44003546,49.44048472,49.44031784,49.43992161,49.43955681,49.43956231,49.44042603,49.4420381,
IDA total,IDA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.72327157,49.73810164,49.75244398,49.76602629,49.77835624,49.78911764,49.79829074,49.80609549,49.81293098,49.81932372,49.8255214,49.83174124,49.83777057,49.84315811,49.84728399,49.84975152,49.85069176,49.85036077,49.84884152,49.84624035,49.84274804,49.8381189,49.83263607,49.82752845,49.82424669,49.82356106,49.82605684,49.83094035,49.83604848,49.83871688,49.83744555,49.83149436,49.8222376,49.81197217,49.80376469,49.79953118,49.80004164,49.80418642,49.80992468,49.8145195,49.81646593,49.81483113,49.81077034,49.80705736,49.80725157,49.81335658,49.82612737,49.84373866,49.86255579,49.87794573,49.88698575,49.88888715,49.88513634,49.87792926,49.87011155,49.86363118,49.8588345,
